business_id,total_review_count,fake_review_count,real_review_count,avg_stars,adj_avg_stars,fake_review_pct,stars_delta,metro,name,state,zipcode,categories
tQeuGp8GRPXuwPihTucFmQ,7,1,6,3.57,4.0,0.14,-0.43000000000000016,Indianapolis,Party City,IN,46032,"Party Supplies, Event Planning & Services"
tQgLGY9ZxfXP-CVWsMpJIw,9,4,5,4.11,4.0,0.44,0.11000000000000032,Indianapolis,Gelato Da Vinci,IN,46032,"Ice Cream & Frozen Yogurt, Food, Restaurants, Italian"
tQtE7g5EAc0wVSlj0zqn3A,6,1,5,3.5,3.2,0.17,0.2999999999999998,Indianapolis,Chase Bank,IN,46032,"Banks & Credit Unions, Financial Services"
tQtYtLbLl40gZruGJLq7Zg,11,6,5,3.09,4.0,0.55,-0.9100000000000001,Indianapolis,Canal 337,IN,46202,"Venues & Event Spaces, Event Planning & Services"
tR7wVyDTtjV2LJSlxrMglQ,64,15,49,3.38,3.63,0.23,-0.25,Nashville,Hunan Express,TN,37206,"Restaurants, Fast Food, Chinese"
tRDzN3TFyae3dwgZ6Ple7Q,31,5,26,2.74,3.08,0.16,-0.33999999999999986,Indianapolis,Noodles & Company,IN,46250,"American (New), Comfort Food, Italian, Mediterranean, Food, Asian Fusion, Noodles, Restaurants, Salad, Pasta Shops, Specialty Food"
tRVknko7n-J6meqL9PPiCQ,229,58,171,3.53,3.56,0.25,-0.03000000000000025,Nashville,Bajo Sexto Taco,TN,37203,"Tex-Mex, Restaurants, Mexican"
tRn2eN0R9se9mnbYTiBWAw,99,31,68,3.1,3.28,0.31,-0.17999999999999972,Indianapolis,Jersey's Cafe,IN,46032,"Sandwiches, Restaurants"
tRy555bB3co3ur3VCHy3zw,32,7,25,3.0,3.04,0.22,-0.040000000000000036,Nashville,The Falls Bar & Lounge,TN,37216,"Lounges, Hotels & Travel, Bars, Nightlife, Tapas/Small Plates, Cocktail Bars, Restaurants"
tS146AE7mnMLxId_ROiDLw,6,1,5,5.0,5.0,0.17,0.0,Nashville,Persona Fades,TN,37167,"Beauty & Spas, Barbers"
tS1UGRB8gnj2gFkS5AtqZw,116,44,72,1.97,2.25,0.38,-0.28,Indianapolis,Buffalo Wild Wings,IN,46268,"Sports Bars, Nightlife, Bars, Chicken Wings, American (Traditional), Restaurants"
tSFXJ0GFl5iUdy021YgWLw,7,2,5,4.86,4.8,0.29,0.0600000000000005,Indianapolis,The Mad Griddle ,IN,46201,"Arts & Entertainment, Nightlife, Jazz & Blues, Restaurants, Pizza, Southern"
tSH5Hz-rzSwzJg2qI8CKJw,5,4,1,5.0,5.0,0.8,0.0,Nashville,Nashville Bar Bike,TN,37209,"Party Bike Rentals, Event Planning & Services"
tSiBAxQ5YuVA2m9PGIJXbA,7,1,6,4.43,4.33,0.14,0.09999999999999964,Nashville,Wilkie's Safety Lane,TN,37209,"Tires, Auto Repair, Wheel & Rim Repair, Automotive"
tSx0LsW5DZV-nAgC3rJvxQ,11,4,7,2.82,3.86,0.36,-1.04,Nashville,SpringHill Suites by Marriott Nashville Brentwood,TN,37027,"Venues & Event Spaces, Hotels & Travel, Event Planning & Services, Hotels"
tT-A1pvvrk38n7rmVJXQ7A,88,16,72,3.56,3.62,0.18,-0.06000000000000005,Indianapolis,Project Pie - Indy,IN,46038,"Restaurants, Gluten-Free, Pizza, Salad"
tTAb4vrTgcmm0eLC8qy3qw,531,43,488,4.26,4.25,0.08,0.009999999999999787,Indianapolis,Fire By The Monon,IN,46220,"Restaurants, American (Traditional), American (New), Burgers, Salad"
tTOW1LewEH9rUAVhcsN6pQ,12,1,11,4.25,4.18,0.08,0.07000000000000028,Indianapolis,Overhead Door Co of Indianapolis,IN,46256,"Windows Installation, Insulation Installation, Door Sales/Installation, Home Services, Home & Garden, Garage Door Services, Contractors, Building Supplies, Hardware Stores, Shopping"
tTPdW8SQ6AXdGMXqVCusmQ,8,1,7,4.0,3.86,0.12,0.14000000000000012,Nashville,Mind Body Institute,TN,37115,"Education, Massage, Specialty Schools, Beauty & Spas, Massage Schools"
tTr41CUuHsBU5RX9y5WiHQ,6,2,4,2.33,2.75,0.33,-0.41999999999999993,Indianapolis,K'iin-Uh,IN,46123,"Mexican, Restaurants"
tU692E8N0xBQ7Ogc78gN2g,180,18,162,3.89,3.92,0.1,-0.029999999999999805,Nashville,Bongo East + GamePoint,TN,37206,"Sandwiches, Cafes, Coffee & Tea, Tabletop Games, Food, Restaurants, Desserts, Shopping, Bakeries"
tUDZnYQe7aD2VU3Syia_RQ,47,10,37,3.68,3.89,0.21,-0.20999999999999996,Nashville,The Nations Bar & Grill,TN,37209,"Bars, Dive Bars, Salad, Restaurants, Diners, Wraps, Nightlife, Sports Bars, American (Traditional)"
tUXy_PCtMAydmG0RkHzhlQ,148,10,138,4.05,4.01,0.07,0.040000000000000036,Nashville,Oscar's Taco Shop,TN,37607,"Mexican, Restaurants, Specialty Food, Food, Ethnic Food"
tUnbXT9p0swj0FHh1fdO2g,10,7,3,1.5,2.33,0.7,-0.8300000000000001,Nashville,McKay's Cleaners,TN,37067,"Dry Cleaning & Laundry, Local Services, Laundry Services"
tUqUrOYYsHTo4MznMjjrTw,31,11,20,4.81,4.9,0.35,-0.09000000000000075,Nashville,Ona Skincare,TN,37206,"Skin Care, Laser Hair Removal, Health & Medical, Medical Spas, Beauty & Spas, Hair Salons, Eyelash Service, Hair Removal, Waxing"
tUrpdrKqwGSwT7H0azK2Hw,8,4,4,3.5,2.0,0.5,1.5,Nashville,Indian Lake Medical Weight Loss & Wellness,TN,37075,"Cosmetic Surgeons, Health & Medical, Weight Loss Centers, Beauty & Spas, Medical Spas, Nutritionists, Doctors"
tUtQic1R0uYoJ09xzpNsOA,59,9,50,4.15,4.12,0.15,0.03000000000000025,Indianapolis,Rockstone Pizzeria & Pub,IN,46240,"Bars, Nightlife, Restaurants, Pubs, Gluten-Free, Pizza"
tUwaUB1H_txIlMINEdmIdA,5,2,3,4.2,5.0,0.4,-0.7999999999999998,Nashville,Stow Station,TN,37208,"Travel Services, Hotels & Travel, Luggage Storage"
tV10M4tasdLyNAOOxnoNZw,50,3,47,4.36,4.32,0.06,0.040000000000000036,Nashville,El Tapatio,TN,37211,"Mexican, Restaurants"
tV764PZN2iq2PbirfnwWlQ,106,23,83,4.35,4.36,0.22,-0.010000000000000675,Indianapolis,The Iron Skillet,IN,46222,"American (New), Restaurants"
tVtBs9AEOcoJIboY98mokw,11,1,10,3.18,3.4,0.09,-0.21999999999999975,Nashville,Smoothie King,TN,37122,"Specialty Food, Health Markets, Juice Bars & Smoothies, Food"
tW-hptQp2G8ShB_In68InQ,29,6,23,3.21,3.35,0.21,-0.14000000000000012,Nashville,China Spring,TN,37204,"Chinese, Restaurants"
tW1323jfAfAXZOyao5St9g,11,5,6,2.55,3.0,0.45,-0.4500000000000002,Nashville,Pebble Brook Golf Course,TN,37073,"Golf, Active Life"
tWo9B0a3Ksic33xcRSY2Og,8,6,2,5.0,5.0,0.75,0.0,Indianapolis,The Birth Hub,IN,46032,"Childbirth Education, Specialty Schools, Education, Doulas, Lactation Services, Health & Medical"
tWsnIUqRRR2hkT6sELxxWQ,6,2,4,2.67,3.5,0.33,-0.8300000000000001,Indianapolis,Enterprise Rent-A-Car,IN,46219,"Car Rental, Hotels & Travel"
tX1rierR7E6yrmBvF9nkEw,40,8,32,3.2,3.38,0.2,-0.17999999999999972,Indianapolis,Indy 500 Grill,IN,46241,"Diners, Restaurants, Burgers"
tX7fAS6C9vArD88yaPeqnw,41,7,34,3.88,3.88,0.17,0.0,Nashville,Meridian Street Cafe,TN,37207,"Food Delivery Services, Soul Food, Buffets, Food, American (Traditional), Cafes, Breakfast & Brunch, Southern, Restaurants"
tX8kCyjZgaw5_HvtAgAT1g,9,2,7,2.11,2.43,0.22,-0.3200000000000003,Nashville,AT&T Store,TN,37115,"Local Services, Telecommunications, Mobile Phone Accessories, Mobile Phones, IT Services & Computer Repair, Shopping"
tXEvJiPP2hhCPk0mG5sw2g,15,3,12,3.6,3.58,0.2,0.020000000000000018,Nashville,Brooklyn Bowl - Nashville,TN,37201,"Active Life, American (Traditional), Restaurants, Bowling, Event Planning & Services, Arts & Entertainment, Venues & Event Spaces, Nightlife, Music Venues"
tXTJoHHDPGwXajowQNawbw,21,3,18,2.33,2.56,0.14,-0.22999999999999998,Indianapolis,Steak â€™n Shake,IN,46229,"Diners, American (Traditional), American (New), Burgers, Steakhouses, Restaurants, Fast Food, Breakfast & Brunch"
tXZUHEPqG4o2VYdNF8wQbg,16,5,11,3.19,3.45,0.31,-0.26000000000000023,Indianapolis,Ossip Optometry + Ophthalmology,IN,46032,"Medical Supplies, Doctors, Ophthalmologists, Health & Medical, Eyewear & Opticians, Optometrists, Shopping"
tXesVQ4CWNH2rVJPn4qGmg,12,0,12,3.92,3.92,0.0,0.0,Nashville,MaggieMoo's Ice Cream & Treatery,TN,37215,"Ice Cream & Frozen Yogurt, Food"
tXgnDU07_ApFveRw1b5W6g,17,2,15,4.65,4.6,0.12,0.05000000000000071,Indianapolis,Boss Battle Games,IN,46250,"Books, Mags, Music & Video, Arts & Entertainment, Arcades, Shopping, Event Planning & Services, Video Game Stores, Venues & Event Spaces"
tYXjviWMp19wHJS-GhHWhg,79,28,51,3.99,4.06,0.35,-0.0699999999999994,Nashville,Bowtie Barber Club,TN,37214,"Beauty & Spas, Massage, Hair Salons, Barbers, Men's Hair Salons"
tYZ_yj9rJEDH-BbgKIctXw,16,3,13,4.12,4.46,0.19,-0.33999999999999986,Nashville,First Watch,TN,37204,"Restaurants, Cafes, Breakfast & Brunch, American (Traditional)"
tYi5KW0IH7vMf3ZQ7MMWRQ,34,15,19,3.44,3.95,0.44,-0.5100000000000002,Nashville,RelÃ¢che Spa,TN,37216,"Fitness & Instruction, Swimming Pools, Beauty & Spas, Active Life, Gyms, Day Spas, Health & Medical, Saunas, Makeup Artists"
tYpbg6hKC1gbbnh-eUcwIQ,89,21,68,4.18,4.43,0.24,-0.25,Indianapolis,BB Nails & Spa,IN,46038,"Waxing, Beauty & Spas, Nail Technicians, Nail Salons, Hair Removal, Cosmetics & Beauty Supply, Shopping, Eyebrow Services"
tYs0txjzc5gN6CtIBi206w,14,7,7,2.5,2.43,0.5,0.06999999999999984,Nashville,Menages Club,TN,37203,"Arts & Entertainment, Nightlife, Adult Entertainment, Social Clubs, Bars"
tYxU4XLamXzfX07tzJ08rg,12,2,10,1.25,1.3,0.17,-0.050000000000000044,Nashville,Hardee's,TN,37064,"Fast Food, American (Traditional), Restaurants, Burgers, Breakfast & Brunch"
tZ1r4NuJpbip4fqRjiwBvQ,47,1,46,4.43,4.41,0.02,0.019999999999999574,Indianapolis,Azucar Morena,IN,46202,"Restaurants, Latin American, Venezuelan, Food, Juice Bars & Smoothies"
tZBlA_JPZdQHPQSa2beQMA,14,7,7,3.0,2.14,0.5,0.8599999999999999,Nashville,Toyos Clinic,TN,37067,"Optometrists, Cosmetic Surgeons, Doctors, Laser Eye Surgery/Lasik, Health & Medical"
tZCa7lmhBDvyObpxBwI69Q,38,2,36,4.45,4.42,0.05,0.03000000000000025,Nashville,Banh Mi and Roll Plus,TN,37212,"Vietnamese, Restaurants"
tZH1FPNt5ktH5y-8p4FHgA,8,0,8,4.5,4.5,0.0,0.0,Nashville,Franklin Family YMCA,TN,37064,"Fitness & Instruction, Trainers, Child Care & Day Care, Gyms, Local Services, Active Life"
tZMRJ9pGi2Gj76napNYioQ,16,11,5,1.81,2.0,0.69,-0.18999999999999995,Nashville,Tractor Supply Company,TN,37027,"Farming Equipment, Hardware Stores, Shopping, Home & Garden, Professional Services"
tZXnWbQ8ZoAOAKIa5IBbWQ,11,3,8,4.82,5.0,0.27,-0.17999999999999972,Nashville,Perfect Plant Hemp,TN,37209,"Health & Medical, Alternative Medicine"
tZZlyRGtek25Bc0AVdpcNA,20,5,15,2.1,2.27,0.25,-0.16999999999999993,Indianapolis,Pizza Hut,IN,46033,"Chicken Wings, Pizza, Fast Food, Restaurants, Italian"
tZeV5wOX_J1ycbWdPx5i3w,9,1,8,3.22,3.5,0.11,-0.2799999999999998,Nashville,A E S Auto Electrical Services,TN,37210,"Automotive, Auto Repair"
tZoysdNbzOUqO_8meeZvXQ,39,10,29,2.41,2.76,0.26,-0.34999999999999964,Nashville,Gold's Gym,TN,37075,"Yoga, Active Life, Trainers, Fitness & Instruction, Gyms"
t_0VRvV9GGBgPXi-mqXGTQ,7,2,5,3.57,3.8,0.29,-0.22999999999999998,Nashville,Lyna's Nails & Spa,TN,37211,"Beauty & Spas, Hair Removal, Nail Salons, Waxing"
t_M0P9WZChATql3PCemHHg,183,36,147,3.84,3.8,0.2,0.040000000000000036,Nashville,Franklin Burger,TN,37607,"Burgers, Restaurants"
t_TWa3pi_KqxGcecnGpxig,6,3,3,4.83,4.67,0.5,0.16000000000000014,Nashville,Mrs Grissom's Panni Grill,TN,37217,"Food, Food Trucks"
t__MzUGyTQB40DXxKfTFRw,7,0,7,4.43,4.43,0.0,0.0,Indianapolis,Moody's Butcher Shop,IN,46240,"Grocery, Food, Butcher"
t_dFqhmPDbeS8xPVv71Aqg,15,1,14,4.2,4.43,0.07,-0.22999999999999954,Nashville,Ricardo's Mexican Restaurant,TN,37066,"Mexican, Restaurants"
t_e8XaAm-zTpusp90UHeDA,11,3,8,1.73,1.62,0.27,0.10999999999999988,Indianapolis,Tobu Oriental Eatery,IN,46240,"Sushi Bars, Restaurants, Chinese, Asian Fusion"
t_n6iMoQh3tLIULRTDfzYA,44,13,31,1.98,2.13,0.3,-0.1499999999999999,Nashville,8th & Roast,TN,37217,"Food, Bakeries, Restaurants, Coffee & Tea, Breakfast & Brunch"
t_pLAD8Z75L_P9BCKdAehg,16,3,13,3.12,3.31,0.19,-0.18999999999999995,Indianapolis,Brownsburg Nails,IN,46112,"Nail Salons, Beauty & Spas"
ta5AATHbNXyLtx8MYxSFqA,12,5,7,3.25,4.29,0.42,-1.04,Nashville,Death Row - Sanitarium of Slaughter,TN,37211,"Active Life, Amusement Parks"
ta6oycw3YGq5PZtlbzSDBw,5,1,4,3.8,3.5,0.2,0.2999999999999998,Indianapolis,CPR Cell Phone Repair Zionsville,IN,46032,"Electronics Repair, Local Services, Mobile Phone Repair, IT Services & Computer Repair, Mobile Phones, Shopping, Telecommunications"
ta8j-SyzqHCU-umQneUOuQ,13,1,12,2.92,3.0,0.08,-0.08000000000000007,Nashville,Summit Eye Associates,TN,37076,"Ophthalmologists, Doctors, Health & Medical, Optometrists"
taQSr43QAjuhjfrwthzt9w,79,34,45,2.78,3.07,0.43,-0.29000000000000004,Nashville,Harolds Chicken Nashville,TN,37207,"American (New), Food, American (Traditional), Chicken Wings, Restaurants, Soul Food, Fast Food"
tbBsWjmbl6zoR5ffGzJ70g,6,4,2,2.33,5.0,0.67,-2.67,Nashville,Spot's Pet Supply & Dog Wash Donelson,TN,37214,"Pet Services, Pets, Pet Stores, Pet Groomers"
tbV0-I18a8VQD7t4KMx4hA,6,2,4,4.83,4.75,0.33,0.08000000000000007,Indianapolis,Aqua Systems,IN,46142,Home Services
tbZf4CD8Mw91pb-hED_dtg,30,17,13,4.47,4.69,0.57,-0.22000000000000064,Nashville,AutoFix,TN,37067,"Tires, Automotive, Auto Repair, Transmission Repair, Oil Change Stations"
tbcPpfLsXWnXS_2GKmY60w,9,0,9,4.56,4.56,0.0,0.0,Indianapolis,GetGo Gas Station,IN,46231,"Automotive, Gas Stations, Restaurants, Food, Convenience Stores, Sandwiches"
tc-jxeGNjIo4DsYW0wj5Dw,10,2,8,3.0,3.5,0.2,-0.5,Nashville,Fat Mo's,TN,37207,"Chicken Wings, Sandwiches, Restaurants, Burgers"
tc26Xp1LEKhkRR7K-mmkwg,58,24,34,1.64,1.91,0.41,-0.27,Nashville,American Airlines,TN,37217,"Transportation, Hotels & Travel, Airlines"
tcZYzVJXB_DvJNTzQFYyHQ,12,4,8,2.25,2.75,0.33,-0.5,Indianapolis,That Fun Place,IN,46142,"Arcades, Recreation Centers, Active Life, Playgrounds, Restaurants, Pizza, Arts & Entertainment"
tcfj929FjD-b16zKibXkOw,13,5,8,4.31,3.88,0.38,0.4299999999999997,Indianapolis,Englin's Fine Footwear,IN,46240,"Shoe Stores, Fashion, Shopping"
tcpIOoFvU8-YaVFlhxZREQ,7,2,5,2.71,3.2,0.29,-0.4900000000000002,Nashville,Sun Tan City,TN,37064,"Spray Tanning, Beauty & Spas, Tanning"
td6MY9kaljZXcsGiX8F8Ng,7,1,6,3.14,3.5,0.14,-0.3599999999999999,Nashville,Goodlettsville Barber Shop,TN,37072,"Beauty & Spas, Barbers"
tdB_j6ah6KkPiJSZ63echQ,30,6,24,3.97,4.04,0.2,-0.06999999999999984,Indianapolis,Fishers Nails,IN,46037,"Nail Salons, Beauty & Spas"
tdD0wXYX_YNlwA1JLjXnuA,7,3,4,1.57,2.0,0.43,-0.42999999999999994,Indianapolis,Attorney General,IN,46204,Public Services & Government
tdF2pzXYwZw5uvhITLpQXQ,50,8,42,4.78,4.74,0.16,0.040000000000000036,Nashville,King Tut's,TN,37211,"Middle Eastern, Food, Egyptian, Food Trucks, Restaurants"
tdH2xBWTAzfHbC60hou8MQ,53,2,51,4.13,4.1,0.04,0.03000000000000025,Indianapolis,Der Pretzel Wagen,IN,46234,"Street Vendors, Sandwiches, Pretzels, Restaurants, Food, Food Trucks, Food Tours, Tours, Hotels & Travel"
tdNMGyk_RPQhghzGN--emA,134,52,82,3.4,3.52,0.39,-0.1200000000000001,Nashville,Aloft Nashville Franklin,TN,37067,"Bars, Nightlife, Lounges, Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces"
tdXlu_cPzrgDuuZbc6He9A,13,2,11,3.31,3.27,0.15,0.040000000000000036,Nashville,Arnold's Country Kitchen,TN,37215,"Restaurants, Southern, American (New), Soul Food"
tdYLq7_01ir58cQI9e6yeA,121,5,116,4.16,4.21,0.04,-0.04999999999999982,Indianapolis,Apocalypse Burger,IN,46205,"Sandwiches, Burgers, Restaurants"
tdt2SuSWwiwXDo-V7OomNQ,8,3,5,2.0,1.8,0.38,0.19999999999999996,Nashville,Conn's HomePlus,TN,37115,"Home & Garden, Shopping, Appliances, Furniture Stores, Mattresses"
teFjQxUqT8c-yxQdoILDVQ,1663,276,1387,4.28,4.28,0.17,0.0,Indianapolis,Nada,IN,46204,"New Mexican Cuisine, Breakfast & Brunch, Desserts, Nightlife, Bars, Cocktail Bars, Mexican, Latin American, Restaurants, Food, Tacos"
teNp61jSrnmbgn7axurCkQ,13,3,10,4.0,3.8,0.23,0.20000000000000018,Indianapolis,Butterfly Consignment,IN,46256,"Used, Vintage & Consignment, Jewelry, Arts & Crafts, Women's Clothing, Fashion, Shopping"
teWMTodOX4wzplnk4Ex-zw,13,1,12,4.77,4.75,0.08,0.019999999999999574,Nashville,Welcome Home,TN,37206,"Fashion, Home & Garden, Accessories, Shopping, Flowers & Gifts, Home Decor, Gift Shops, Jewelry"
tejjTwrs5QzaiMvbfwCdZQ,31,2,29,4.26,4.34,0.06,-0.08000000000000007,Indianapolis,R&R Extreme Wings,IN,46268,"Restaurants, Chicken Wings"
tewtTBXF-_vNp9Fed97B8w,166,61,105,3.36,3.51,0.37,-0.1499999999999999,Nashville,General Jackson Showboat,TN,37214,"American (Traditional), Arts & Entertainment, Mass Media, Event Planning & Services, Radio Stations, Party & Event Planning, Venues & Event Spaces, Restaurants, Nightlife, Local Flavor, Music Venues"
tez6k-WegNFjLju6Qz9Vdw,94,17,77,3.57,3.65,0.18,-0.08000000000000007,Nashville,Ninja Sushi Japanese Grill,TN,37167,"Restaurants, Japanese, Sushi Bars"
tf6ftIP-9yIKW9CZOsZIaA,6,1,5,3.83,3.6,0.17,0.22999999999999998,Indianapolis,Micholula,IN,46260,"Food, Grocery, Restaurants, Specialty Food, Mexican"
tfGFYUWM7c0_OAMgy2LGGA,24,4,20,2.67,2.9,0.17,-0.22999999999999998,Indianapolis,Kroger,IN,46268,"Food, Grocery"
tfGq_FKtGoEGiwEZKQ7Ukw,11,3,8,4.27,4.0,0.27,0.2699999999999996,Indianapolis,Pipe Puffer Smoke Shop,IN,46227,"Tobacco Shops, Shopping"
tfMnf7T02PcSJ1V2pw_Fzg,48,28,20,2.75,3.35,0.58,-0.6000000000000001,Indianapolis,Tom Wood Collision Center,IN,46280,"Body Shops, Auto Detailing, Auto Glass Services, Automotive, Auto Repair"
tfVRZ_r1KPYvd74lrxHayg,19,10,9,3.37,4.11,0.53,-0.7400000000000002,Nashville,T Nails & Spa,TN,37167,"Nail Technicians, Nail Salons, Beauty & Spas, Waxing, Hair Removal, Professional Services"
tf_DYwL4BL6wtXZpjJZHxg,10,0,10,4.1,4.1,0.0,0.0,Indianapolis,Northside Events & Social Club,IN,46220,"Venues & Event Spaces, Party & Event Planning, Event Planning & Services, Caterers, Arts & Entertainment, Social Clubs, Wedding Planning"
tfc9shAGBjc1z8bfkUVNAg,10,3,7,4.2,4.43,0.3,-0.22999999999999954,Nashville,Sleep Outfitters Green Hills,TN,37215,"Furniture Stores, Home & Garden, Mattresses, Shopping"
tfnxPh4AFBU1QmbDO9eRRA,92,23,69,2.21,2.46,0.25,-0.25,Nashville,Logan's Roadhouse,TN,37122,"American (Traditional), Nightlife, Restaurants, Steakhouses, Burgers, Barbeque, American (New), Bars"
tfpSkgv51QVPTL_Zp_2pug,41,8,33,4.07,4.27,0.2,-0.1999999999999993,Indianapolis,Organic Nails,IN,46038,"Hair Removal, Waxing, Beauty & Spas, Nail Salons"
tgJZQ1QXdhwaxY8VFWLayQ,6,4,2,5.0,5.0,0.67,0.0,Indianapolis,Pele Bonita,IN,46220,"Weight Loss Centers, Skin Care, Medical Spas, Health & Medical, Beauty & Spas"
tgNtLmcnrPNr2CJ6r4R-cg,20,6,14,2.7,3.0,0.3,-0.2999999999999998,Nashville,Smoothie King,TN,37203,"Specialty Food, Food, Health Markets, Juice Bars & Smoothies"
tgPR-ytmb8Dz8ZGumhynqw,16,8,8,3.94,4.0,0.5,-0.06000000000000005,Nashville,River House,TN,37213,"Real Estate, Home Services, Apartments"
tgxWBh4yjXRaVp-yTMIKiQ,11,1,10,4.18,4.5,0.09,-0.3200000000000003,Nashville,Rudy Title & Escrow - Hillsboro,TN,37212,"Real Estate, Real Estate Services, Home Services"
tgyQGiyDOVJ0A6djue7nbQ,21,2,19,4.57,4.63,0.1,-0.05999999999999961,Indianapolis,Pure Barre - Carmel,IN,46032,"Gyms, Fitness & Instruction, Active Life, Barre Classes, Cardio Classes, Women's Clothing, Shopping, Fashion"
thCbLZ69suCvVNr4gPQU1Q,405,115,290,3.97,4.18,0.28,-0.20999999999999952,Indianapolis,JW Marriott Indianapolis,IN,46204,"Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces"
thK69EbTtgjXV-XgXQl1sw,6,1,5,4.33,4.2,0.17,0.1299999999999999,Indianapolis,Goodwill Store,IN,46203,"Shopping, Thrift Stores, Fashion, Local Services, Used, Vintage & Consignment, Donation Center"
thSOykC8JAPruItPO-c0XQ,15,1,14,3.33,3.43,0.07,-0.10000000000000009,Nashville,Cheeseburger Charley's,TN,37204,"Sandwiches, Restaurants"
thex4QGdkbLms1mOdlSkiQ,66,13,53,4.39,4.3,0.2,0.08999999999999986,Nashville,Living Waters Brewing,TN,37216,"Breweries, Food, Coffee & Tea"
thlBTjOkf9Bz_hW25OFQDQ,13,3,10,3.77,3.8,0.23,-0.029999999999999805,Nashville,Victoria's Secret,TN,37215,"Lingerie, Shopping, Fashion"
ti-IN8s90u2A8QYm_ZLIlg,42,8,34,4.6,4.62,0.19,-0.020000000000000462,Nashville,Hillsboro Hardware,TN,37212,"Home & Garden, Lighting Fixtures & Equipment, Nurseries & Gardening, Shopping, Hardware Stores, Home Services, Keys & Locksmiths, Furniture Repair, Electronics Repair, Local Services, Home Decor"
tiG1UfB5u7fzsTN6vfNNZQ,13,4,9,4.23,4.33,0.31,-0.09999999999999964,Indianapolis,Dreyer & Reinbold Infiniti,IN,46240,"Auto Repair, Car Dealers, Hotels & Travel, Car Rental, Automotive"
tiYGClVGXW4tGrJVHHkOVQ,71,11,60,4.42,4.52,0.15,-0.09999999999999964,Nashville,Whit's Frozen Custard,TN,37064,"Food, Ice Cream & Frozen Yogurt, Desserts"
tiaUQ-ocTglRQ78eq_ltlA,6,3,3,1.67,2.33,0.5,-0.6600000000000001,Indianapolis,Edwards Transmission,IN,46224,"Transmission Repair, Automotive, Local Services"
tinzG_eVVcyfwSuXD7N4eQ,10,6,4,2.9,3.25,0.6,-0.3500000000000001,Nashville,Splish Splash Coin Laundry,TN,37072,"Dry Cleaning & Laundry, Local Services, Laundromat, Laundry Services"
tisyRMoKufLtfIRYLjhGwg,8,4,4,2.5,3.0,0.5,-0.5,Nashville,Dogs Life,TN,37072,"Pet Services, Pets, Pet Sitting"
tix-1KNJUzjyRerstEHw5Q,47,4,43,4.53,4.49,0.09,0.040000000000000036,Nashville,Taqueria El Dolar,TN,37211,"Restaurants, Street Vendors, Food, Mexican, Food Trucks"
tj7aaF1AhAyiepySMHPK3w,23,7,16,1.91,2.25,0.3,-0.3400000000000001,Indianapolis,Taco Bell,IN,46227,"Fast Food, Tex-Mex, Restaurants, Tacos, Mexican, Breakfast & Brunch"
tjwHfqfvxfHnQ0GA71_oAw,6,4,2,3.17,5.0,0.67,-1.83,Nashville,Tristar Medical Group - Fairvue,TN,37066,"Doctors, Health & Medical, Family Practice, Medical Centers"
tk6ZC4FQ7-DO-oNMy-o46w,11,3,8,1.45,1.5,0.27,-0.050000000000000044,Nashville,KFC,TN,37115,"Chicken Shop, Chicken Wings, Fast Food, Restaurants"
tkDs-InBqql7rqlAan97vA,12,2,10,2.0,2.1,0.17,-0.10000000000000009,Nashville,Krystal,TN,37115,"Restaurants, American (New), Fast Food, Burgers"
tkJfrKAurn7tI6gkAEijMg,116,25,91,3.49,3.58,0.22,-0.08999999999999986,Indianapolis,FoxGardin Family Kitchen,IN,46040,"Restaurants, Gastropubs, American (New)"
tk_SaD7wh0GgeTU7MrjI_A,41,13,28,2.44,2.71,0.32,-0.27,Indianapolis,Guitar Center,IN,46250,"Electronics, Shopping, Guitar Stores, Local Services, Musical Instrument Services, Musical Instruments & Teachers"
tkqzIaUTOmcUJeo2vPsVlA,9,1,8,5.0,5.0,0.11,0.0,Nashville,Taqueria El Millon,TN,37211,"Food Trucks, Food, Restaurants, Mexican, Specialty Food, Ethnic Food"
tlYWpbEiQ3m_Fu_pSplQ-g,17,0,17,3.76,3.76,0.0,0.0,Nashville,Tennessee Brew Works Airport Kiosk,TN,37217,"Beer Bar, Bars, Nightlife"
tlqgDMYSEcpvDKBUQptjYg,28,4,24,4.36,4.25,0.14,0.11000000000000032,Indianapolis,Indy's Indoor Bark Park,IN,46250,"Parks, Active Life, Dog Parks"
tlrrzblo1FMCl3c9Zju81g,35,4,31,4.29,4.32,0.11,-0.03000000000000025,Nashville,Aleksey's Market,TN,37204,"Delis, Food, Grocery, International Grocery, Restaurants, Specialty Food, Ethnic Food, Imported Food"
tm6CsRhoALQsoD17X6lZCw,11,3,8,3.45,3.38,0.27,0.07000000000000028,Indianapolis,Sophia's Bridal and Tux,IN,46256,"Shopping, Bridal, Clothing Rental, Fashion, Formal Wear"
tmDQ_ev8spJCqBFk5FL0Ww,8,1,7,2.75,3.0,0.12,-0.25,Nashville,Sears,TN,37072,"Fashion, Home & Garden, Appliances, Tires, Department Stores, Automotive, Shopping, Electronics"
tmJ1i7MRNEM2ByuwBOFNOg,22,7,15,4.41,4.67,0.32,-0.2599999999999998,Nashville,TITLE Boxing Club,TN,37203,"Fitness & Instruction, Weight Loss Centers, Active Life, Boxing, Gyms, Trainers, Health & Medical"
